city,county,lat,long,state,zip
DEDHAM,NORFOLK,"+42.244733","-071.181141",MA,02026
DOVER,NORFOLK,"+42.236114","-071.283072",MA,02030
"EAST MANSFIELD",BRISTOL,"+41.998799","-071.200894",MA,02031
"EAST WALPOLE",NORFOLK,"+42.153786","-071.214550",MA,02032
FOXBORO,NORFOLK,"+42.062204","-071.235774",MA,02035
FRANKLIN,NORFOLK,"+42.088680","-071.404814",MA,02038
GREENBUSH,PLYMOUTH,"+41.970474","-070.701357",MA,02040
"GREEN HARBOR",PLYMOUTH,"+42.069642","-070.649075",MA,02041
HINGHAM,PLYMOUTH,"+42.212105","-070.884989",MA,02043
HULL,PLYMOUTH,"+42.284413","-070.873659",MA,02045
HUMAROCK,PLYMOUTH,"+42.142836","-070.693530",MA,02047
MANSFIELD,BRISTOL,"+42.013182","-071.218373",MA,02048
MARSHFIELD,PLYMOUTH,"+42.111805","-070.710744",MA,02050
"MARSHFIELD HILLS",PLYMOUTH,"+42.151202","-070.734146",MA,02051
MEDFIELD,NORFOLK,"+42.181265","-071.309934",MA,02052
MEDWAY,NORFOLK,"+42.156282","-071.427663",MA,02053
MILLIS,NORFOLK,"+42.165249","-071.361260",MA,02054
MINOT,PLYMOUTH,"+41.970474","-070.701357",MA,02055
NORFOLK,NORFOLK,"+42.117511","-071.331793",MA,02056
"NORTH MARSHFIELD",PLYMOUTH,"+41.970474","-070.701357",MA,02059
"NORTH SCITUATE",PLYMOUTH,"+41.970474","-070.701357",MA,02060
NORWELL,PLYMOUTH,"+42.154145","-070.823035",MA,02061
NORWOOD,NORFOLK,"+42.182798","-071.196277",MA,02062
"OCEAN BLUFF",PLYMOUTH,"+42.097219","-070.651567",MA,02065
SCITUATE,PLYMOUTH,"+42.207254","-070.770188",MA,02066
SHARON,NORFOLK,"+42.105288","-071.184785",MA,02067
SHELDONVILLE,NORFOLK,"+42.180048","-071.089230",MA,02070
"SOUTH WALPOLE",NORFOLK,"+42.100399","-071.270933",MA,02071
STOUGHTON,NORFOLK,"+42.118416","-071.105733",MA,02072
WALPOLE,NORFOLK,"+42.148624","-071.255533",MA,02081
WESTWOOD,NORFOLK,"+42.220548","-071.199238",MA,02090
WRENTHAM,NORFOLK,"+42.054311","-071.371169",MA,02093
BOSTON,SUFFOLK,"+42.370567","-071.026964",MA,02101
MATTAPAN,SUFFOLK,"+42.301247","-071.105195",MA,02126
CHARLESTOWN,SUFFOLK,"+42.382588","-071.065287",MA,02129
"JAMAICA PLAIN",SUFFOLK,"+42.309661","-071.121097",MA,02130
ROSLINDALE,SUFFOLK,"+42.284197","-071.120896",MA,02131
"WEST ROXBURY",SUFFOLK,"+42.277897","-071.155833",MA,02132
ALLSTON,SUFFOLK,"+42.357169","-071.112646",MA,02134
BRIGHTON,SUFFOLK,"+42.349768","-071.104888",MA,02135
"HYDE PARK",SUFFOLK,"+42.254248","-071.129321",MA,02136
READVILLE,SUFFOLK,"+42.338947","-070.919635",MA,02137
CAMBRIDGE,MIDDLESEX,"+42.380442","-071.132947",MA,02138
SOMERVILLE,MIDDLESEX,"+42.380920","-071.098896",MA,02143
MALDEN,MIDDLESEX,"+42.436545","-071.085396",MA,02148
EVERETT,MIDDLESEX,"+42.407396","-071.051183",MA,02149
CHELSEA,SUFFOLK,"+42.378197","-071.038894",MA,02150
REVERE,SUFFOLK,"+42.366303","-071.020494",MA,02151
WINTHROP,SUFFOLK,"+42.378447","-070.981679",MA,02152
MEDFORD,MIDDLESEX,"+42.446396","-071.459405",MA,02153
"WEST MEDFORD",MIDDLESEX,"+42.446396","-071.459405",MA,02156
QUINCY,NORFOLK,"+42.241799","-071.006042",MA,02169
MELROSE,MIDDLESEX,"+42.458995","-071.053095",MA,02176
STONEHAM,MIDDLESEX,"+42.474595","-071.098146",MA,02180
BRAINTREE,NORFOLK,"+42.202216","-071.005192",MA,02184
MILTON,NORFOLK,"+42.240598","-071.078494",MA,02186
"MILTON VILLAGE",NORFOLK,"+42.180048","-071.089230",MA,02187
WEYMOUTH,NORFOLK,"+42.207940","-070.955140",MA,02188
BOSTON,MIDDLESEX,"+42.446396","-071.459405",MA,02212
"EAST BOSTON",SUFFOLK,,,MA,02228
BROCKTON,PLYMOUTH,"+42.079399","-071.039990",MA,02301
AVON,NORFOLK,"+42.126049","-071.048216",MA,02322
BRIDGEWATER,PLYMOUTH,"+41.973741","-070.976558",MA,02324
BRYANTVILLE,PLYMOUTH,"+42.040708","-070.827245",MA,02327
CARVER,PLYMOUTH,"+41.896238","-070.759689",MA,02330
DUXBURY,PLYMOUTH,"+41.970474","-070.701357",MA,02331
"EAST BRIDGEWATER",PLYMOUTH,"+42.022850","-070.931056",MA,02333
EASTON,BRISTOL,"+42.023528","-071.132397",MA,02334
ELMWOOD,PLYMOUTH,"+42.022225","-070.931588",MA,02337
HALIFAX,PLYMOUTH,"+41.988351","-070.860578",MA,02338
HANOVER,PLYMOUTH,"+42.123534","-070.851048",MA,02339
HANSON,PLYMOUTH,"+42.055701","-070.875936",MA,02341
HOLBROOK,NORFOLK,"+42.144424","-071.002890",MA,02343
MIDDLEBORO,PLYMOUTH,"+41.970474","-070.701357",MA,02344
MANOMET,PLYMOUTH,"+41.888198","-070.581029",MA,02345
LAKEVILLE,PLYMOUTH,"+41.843757","-070.959981",MA,02347
MONPONSETT,PLYMOUTH,"+42.018525","-070.847486",MA,02350
ABINGTON,PLYMOUTH,"+42.117490","-070.959888",MA,02351
"NORTH CARVER",PLYMOUTH,"+41.916918","-070.801331",MA,02355
"NORTH EASTON",BRISTOL,"+42.053408","-071.120330",MA,02356
"NORTH PEMBROKE",PLYMOUTH,"+41.953510","-070.713109",MA,02358
PEMBROKE,PLYMOUTH,"+42.065702","-070.800778",MA,02359
PLYMOUTH,PLYMOUTH,"+41.886207","-070.638717",MA,02360
KINGSTON,PLYMOUTH,"+41.979405","-070.744813",MA,02364
"SOUTH CARVER",PLYMOUTH,"+41.850087","-070.704431",MA,02366
PLYMPTON,PLYMOUTH,"+41.969140","-070.812299",MA,02367
RANDOLPH,NORFOLK,"+42.171467","-071.055602",MA,02368
ROCKLAND,PLYMOUTH,"+41.954199","-070.885095",MA,02370
"SOUTH EASTON",BRISTOL,"+42.023199","-071.111091",MA,02375
"WEST BRIDGEWATER",PLYMOUTH,"+42.021650","-071.023588",MA,02379
"WHITE HORSE BEACH",PLYMOUTH,"+41.931602","-070.561051",MA,02381
WHITMAN,PLYMOUTH,"+42.078500","-070.940837",MA,02382
LEXINGTON,MIDDLESEX,"+42.456310","-071.216650",MA,02420
BROOKLINE,NORFOLK,"+42.318097","-071.143697",MA,02445
"BROOKLINE VILLAGE",NORFOLK,"+42.180048","-071.089230",MA,02447
WALTHAM,MIDDLESEX,"+42.398588","-071.245050",MA,02451
"NORTH WALTHAM",MIDDLESEX,,,MA,02455
"NEW TOWN",MIDDLESEX,"+42.446396","-071.459405",MA,02456
"BABSON PARK",NORFOLK,"+42.180048","-071.089230",MA,02457
NEWTON,MIDDLESEX,"+42.385096","-071.208399",MA,02458
"NEWTON CENTER",MIDDLESEX,"+42.334146","-071.183298",MA,02459
NEWTONVILLE,MIDDLESEX,"+42.374296","-071.182371",MA,02460
"NEWTON HIGHLANDS",MIDDLESEX,"+42.361196","-071.205349",MA,02461
"NEWTON LOWER FALLS",MIDDLESEX,"+42.349496","-071.209699",MA,02462
"NEWTON UPPER FALLS",MIDDLESEX,"+42.365990","-071.221849",MA,02464
"WEST NEWTON",MIDDLESEX,"+42.378145","-071.213199",MA,02465
AUBURNDALE,MIDDLESEX,"+42.346696","-071.224957",MA,02466
"CHESTNUT HILL",MIDDLESEX,"+42.357564","-071.211649",MA,02467
WABAN,MIDDLESEX,"+42.327146","-071.231534",MA,02468
WATERTOWN,MIDDLESEX,"+42.446396","-071.459405",MA,02471
ARLINGTON,MIDDLESEX,"+42.417595","-071.159696",MA,02474
"ARLINGTON HEIGHTS",MIDDLESEX,"+42.446396","-071.459405",MA,02475
BELMONT,MIDDLESEX,"+42.412795","-071.204399",MA,02478
WAVERLEY,MIDDLESEX,"+42.446396","-071.459405",MA,02479
"WELLESLEY HILLS",NORFOLK,"+42.310597","-071.274652",MA,02481
WELLESLEY,NORFOLK,"+42.294546","-071.299201",MA,02482
NEEDHAM,NORFOLK,"+42.279797","-071.250060",MA,02492
WESTON,MIDDLESEX,"+42.375925","-071.227208",MA,02493
"NEEDHAM HEIGHTS",NORFOLK,"+42.300147","-071.263150",MA,02494
NONANTUM,MIDDLESEX,"+42.446396","-071.459405",MA,02495
"BUZZARDS BAY",BARNSTABLE,"+41.745505","-070.590471",MA,02532
CATAUMET,BARNSTABLE,"+41.669373","-070.623370",MA,02534
CHILMARK,DUKES,"+41.379034","-070.673082",MA,02535
"EAST FALMOUTH",BARNSTABLE,"+41.662506","-070.562843",MA,02536
"EAST SANDWICH",BARNSTABLE,"+41.728320","-070.439975",MA,02537
"EAST WAREHAM",PLYMOUTH,"+41.775440","-070.660562",MA,02538
EDGARTOWN,DUKES,"+41.401176","-070.552054",MA,02539
FALMOUTH,BARNSTABLE,"+41.614199","-070.493263",MA,02540
"WOODS HOLE",BARNSTABLE,"+41.593809","-070.646442",MA,02543
MENEMSHA,DUKES,"+41.379836","-070.643092",MA,02552
"MONUMENT BEACH",BARNSTABLE,"+41.673360","-070.608047",MA,02553
NANTUCKET,NANTUCKET,"+41.287647","-070.086650",MA,02554
"NORTH FALMOUTH",BARNSTABLE,"+41.652967","-070.375475",MA,02556
"OAK BLUFFS",DUKES,"+41.417376","-070.560032",MA,02557
ONSET,PLYMOUTH,"+41.747560","-070.658164",MA,02558
POCASSET,BARNSTABLE,"+41.694771","-070.622769",MA,02559
SAGAMORE,BARNSTABLE,"+41.770254","-070.533664",MA,02561
"SAGAMORE BEACH",BARNSTABLE,"+41.793263","-070.519584",MA,02562
SANDWICH,BARNSTABLE,"+41.711291","-070.477482",MA,02563
SIASCONSET,NANTUCKET,"+41.273949","-070.015545",MA,02564
"SILVER BEACH",BARNSTABLE,"+41.799312","-070.308662",MA,02565
"VINEYARD HAVEN",DUKES,"+41.415950","-070.595235",MA,02568
WAREHAM,PLYMOUTH,"+41.760216","-070.694662",MA,02571
"WEST CHOP",DUKES,"+41.379836","-070.643092",MA,02573
"WEST FALMOUTH",BARNSTABLE,"+41.603946","-070.638189",MA,02574
"WEST TISBURY",DUKES,"+41.421250","-070.642806",MA,02575
"WEST WAREHAM",PLYMOUTH,"+41.769863","-070.749688",MA,02576
HYANNIS,BARNSTABLE,"+41.829813","-070.138834",MA,02601
BARNSTABLE,BARNSTABLE,"+41.697313","-070.301394",MA,02630
BREWSTER,BARNSTABLE,"+41.852997","-070.044462",MA,02631
CENTERVILLE,BARNSTABLE,"+41.796311","-070.175129",MA,02632
CHATHAM,BARNSTABLE,"+41.859559","-070.046800",MA,02633
COTUIT,BARNSTABLE,"+41.624341","-070.436380",MA,02635
CUMMAQUID,BARNSTABLE,"+41.701438","-070.277212",MA,02637
DENNIS,BARNSTABLE,"+41.725716","-070.089142",MA,02638
"DENNIS PORT",BARNSTABLE,"+41.750745","-070.071836",MA,02639
"EAST DENNIS",BARNSTABLE,"+41.734713","-070.204670",MA,02641
EASTHAM,BARNSTABLE,"+41.850612","-070.020648",MA,02642
"EAST ORLEANS",BARNSTABLE,"+41.784308","-069.962034",MA,02643
FORESTDALE,BARNSTABLE,"+41.790031","-070.268632",MA,02644
HARWICH,BARNSTABLE,"+41.835582","-070.043359",MA,02645
"HARWICH PORT",BARNSTABLE,"+41.845717","-070.053544",MA,02646
"HYANNIS PORT",BARNSTABLE,"+41.635004","-070.306336",MA,02647
"MARSTONS MILLS",BARNSTABLE,"+41.813034","-070.246666",MA,02648
MASHPEE,BARNSTABLE,"+41.788337","-070.253543",MA,02649
"NORTH CHATHAM",BARNSTABLE,"+41.734970","-070.029065",MA,02650
"NORTH EASTHAM",BARNSTABLE,"+41.824264","-069.981760",MA,02651
"NORTH TRURO",BARNSTABLE,"+41.931061","-070.283584",MA,02652
ORLEANS,BARNSTABLE,"+41.852933","-070.015390",MA,02653
OSTERVILLE,BARNSTABLE,"+41.810178","-070.191269",MA,02655
PROVINCETOWN,BARNSTABLE,"+41.888775","-070.091057",MA,02657
"SOUTH CHATHAM",BARNSTABLE,"+41.848932","-070.030194",MA,02659
"SOUTH DENNIS",BARNSTABLE,"+41.800380","-070.089244",MA,02660
"SOUTH HARWICH",BARNSTABLE,"+41.686205","-070.032858",MA,02661
"SOUTH ORLEANS",BARNSTABLE,"+41.756694","-069.984123",MA,02662
"SOUTH WELLFLEET",BARNSTABLE,"+41.800531","-070.076776",MA,02663
"SOUTH YARMOUTH",BARNSTABLE,"+41.824120","-070.084259",MA,02664
TRURO,BARNSTABLE,"+41.987377","-070.047163",MA,02666
WELLFLEET,BARNSTABLE,"+41.821307","-070.022806",MA,02667
"WEST BARNSTABLE",BARNSTABLE,"+41.790550","-070.201719",MA,02668
"WEST CHATHAM",BARNSTABLE,"+41.698721","-070.004937",MA,02669
"WEST DENNIS",BARNSTABLE,"+41.710855","-070.072195",MA,02670
"WEST HARWICH",BARNSTABLE,"+41.846719","-070.038282",MA,02671
"WEST HYANNISPORT",BARNSTABLE,"+41.635635","-070.323307",MA,02672
"WEST YARMOUTH",BARNSTABLE,"+41.776105","-070.150512",MA,02673
"YARMOUTH PORT",BARNSTABLE,"+41.716271","-070.135884",MA,02675
ASSONET,BRISTOL,"+41.782993","-071.017328",MA,02702
ATTLEBORO,BRISTOL,"+41.938976","-071.302297",MA,02703
CHARTLEY,BRISTOL,"+41.756214","-071.067062",MA,02712
CUTTYHUNK,DUKES,"+41.421780","-070.931309",MA,02713
DARTMOUTH,BRISTOL,"+41.756214","-071.067062",MA,02714
DIGHTON,BRISTOL,"+41.817659","-071.151787",MA,02715
"EAST FREETOWN",BRISTOL,"+41.747358","-070.978947",MA,02717
"EAST TAUNTON",BRISTOL,"+41.871407","-071.013148",MA,02718
FAIRHAVEN,BRISTOL,"+41.631672","-070.870045",MA,02719
"FALL RIVER",BRISTOL,"+41.819766","-071.165971",MA,02720
SOMERSET,BRISTOL,"+41.723851","-071.173989",MA,02725
MARION,PLYMOUTH,"+41.736735","-070.754015",MA,02738
MATTAPOISETT,PLYMOUTH,"+41.664976","-070.810856",MA,02739
"NEW BEDFORD",BRISTOL,"+41.633416","-070.951045",MA,02740
ACUSHNET,BRISTOL,"+41.711894","-070.908286",MA,02743
"NORTH DARTMOUTH",BRISTOL,"+41.639261","-071.007578",MA,02747
"SOUTH DARTMOUTH",BRISTOL,"+41.566464","-070.984253",MA,02748
"NORTH ATTLEBORO",BRISTOL,"+41.964376","-071.326448",MA,02760
PLAINVILLE,NORFOLK,"+42.013553","-071.334399",MA,02762
"ATTLEBORO FALLS",BRISTOL,"+41.972584","-071.308229",MA,02763
"NORTH DIGHTON",BRISTOL,"+41.847791","-071.155797",MA,02764
NORTON,BRISTOL,"+41.959149","-071.180393",MA,02766
RAYNHAM,BRISTOL,"+41.936700","-071.048941",MA,02767
"RAYNHAM CENTER",BRISTOL,"+41.756214","-071.067062",MA,02768
REHOBOTH,BRISTOL,"+41.852989","-071.243061",MA,02769
ROCHESTER,PLYMOUTH,"+41.751812","-070.846041",MA,02770
SEEKONK,BRISTOL,"+41.840103","-071.318995",MA,02771
SWANSEA,BRISTOL,"+41.766629","-071.234443",MA,02777
BERKLEY,BRISTOL,"+41.828249","-071.064135",MA,02779
TAUNTON,BRISTOL,"+41.858851","-071.092827",MA,02780
WESTPORT,BRISTOL,"+41.615470","-071.079636",MA,02790
"WESTPORT POINT",BRISTOL,"+41.519104","-071.085137",MA,02791
ADAMSVILLE,NEWPORT,"+41.530131","-071.284066",RI,02801
ALBION,PROVIDENCE,"+41.954098","-071.462053",RI,02802
ASHAWAY,WASHINGTON,"+41.322365","-071.679251",RI,02804
BARRINGTON,BRISTOL,"+41.742501","-071.320395",RI,02806
"BLOCK ISLAND",WASHINGTON,"+41.188888","-071.577696",RI,02807
BRADFORD,WASHINGTON,"+41.403784","-071.761665",RI,02808
BRISTOL,BRISTOL,"+41.678378","-071.270400",RI,02809
CAROLINA,WASHINGTON,"+41.469148","-071.675092",RI,02812
CHARLESTOWN,WASHINGTON,"+41.395079","-071.665420",RI,02813
CHEPACHET,PROVIDENCE,"+41.888971","-071.688769",RI,02814
CLAYVILLE,PROVIDENCE,"+41.770525","-071.655850",RI,02815
COVENTRY,KENT,"+41.694251","-071.636786",RI,02816
"WEST GREENWICH",KENT,"+41.631168","-071.667165",RI,02817
"EAST GREENWICH",KENT,"+41.643350","-071.478002",RI,02818
EXETER,WASHINGTON,"+41.546900","-071.650262",RI,02822
FISKEVILLE,PROVIDENCE,"+41.731200","-071.546756",RI,02823
FORESTDALE,PROVIDENCE,"+42.000248","-071.563057",RI,02824
FOSTER,PROVIDENCE,"+41.790569","-071.706440",RI,02825
GLENDALE,PROVIDENCE,"+41.982417","-071.600848",RI,02826
GREENE,KENT,"+41.691676","-071.727467",RI,02827
GREENVILLE,PROVIDENCE,"+41.879298","-071.551682",RI,02828
HARMONY,PROVIDENCE,"+41.879298","-071.589357",RI,02829
HARRISVILLE,PROVIDENCE,"+41.972390","-071.648502",RI,02830
HOPE,PROVIDENCE,"+41.753594","-071.577746",RI,02831
"HOPE VALLEY",WASHINGTON,"+41.509632","-071.733875",RI,02832
HOPKINTON,WASHINGTON,"+41.475117","-071.772617",RI,02833
JAMESTOWN,NEWPORT,"+41.514120","-071.377247",RI,02835
KENYON,WASHINGTON,"+41.447427","-071.620432",RI,02836
"LITTLE COMPTON",NEWPORT,"+41.510257","-071.166340",RI,02837
MANVILLE,PROVIDENCE,"+41.967848","-071.475604",RI,02838
MAPLEVILLE,PROVIDENCE,"+41.941715","-071.637581",RI,02839
NEWPORT,NEWPORT,"+41.487552","-071.327084",RI,02840
MIDDLETOWN,NEWPORT,"+41.519757","-071.273101",RI,02842
"NORTH KINGSTOWN",WASHINGTON,"+41.586851","-071.464801",RI,02852
"NORTH SCITUATE",PROVIDENCE,"+41.838827","-071.655006",RI,02857
OAKLAND,PROVIDENCE,"+41.962303","-071.647542",RI,02858
PASCOAG,PROVIDENCE,"+41.964150","-071.723316",RI,02859
PAWTUCKET,PROVIDENCE,"+41.875149","-071.392732",RI,02860
"CENTRAL FALLS",PROVIDENCE,"+41.889849","-071.394186",RI,02863
CUMBERLAND,PROVIDENCE,"+41.949498","-071.432690",RI,02864
LINCOLN,PROVIDENCE,"+41.925298","-071.493355",RI,02865
PORTSMOUTH,NEWPORT,"+41.585230","-071.264197",RI,02871
"PRUDENCE ISLAND",BRISTOL,"+41.707119","-071.286834",RI,02872
ROCKVILLE,WASHINGTON,"+41.519922","-071.774023",RI,02873
SAUNDERSTOWN,WASHINGTON,"+41.478466","-071.471752",RI,02874
SHANNOCK,WASHINGTON,"+41.456039","-071.635474",RI,02875
SLATERSVILLE,PROVIDENCE,"+41.998398","-071.576307",RI,02876
SLOCUM,WASHINGTON,"+41.528900","-071.529854",RI,02877
TIVERTON,NEWPORT,"+41.610180","-071.175183",RI,02878
WAKEFIELD,WASHINGTON,"+41.443653","-071.534202",RI,02879
KINGSTON,WASHINGTON,"+41.482901","-071.524317",RI,02881
NARRAGANSETT,WASHINGTON,"+41.377185","-071.497793",RI,02882
"PEACE DALE",WASHINGTON,"+41.375317","-071.643930",RI,02883
WARREN,BRISTOL,"+41.727451","-071.257492",RI,02885
WARWICK,KENT,"+41.702470","-071.479020",RI,02886
WESTERLY,WASHINGTON,"+41.284494","-071.710708",RI,02891
"WEST KINGSTON",WASHINGTON,"+41.505764","-071.621140",RI,02892
"WEST WARWICK",KENT,"+41.696822","-071.507304",RI,02893
"WOOD RIVER JUNCTION",WASHINGTON,"+41.450050","-071.707420",RI,02894
WOONSOCKET,PROVIDENCE,"+41.984598","-071.519390",RI,02895
"NORTH SMITHFIELD",PROVIDENCE,"+41.934348","-071.540506",RI,02896
WYOMING,WASHINGTON,"+41.504089","-071.662954",RI,02898
PROVIDENCE,PROVIDENCE,"+41.822750","-071.414451",RI,02901
CRANSTON,PROVIDENCE,"+41.791700","-071.435251",RI,02910
"NORTH PROVIDENCE",PROVIDENCE,"+41.838749","-071.449202",RI,02911
"EAST PROVIDENCE",PROVIDENCE,"+41.813429","-071.363348",RI,02914
RIVERSIDE,PROVIDENCE,"+41.774300","-071.349697",RI,02915
RUMFORD,PROVIDENCE,"+41.842727","-071.355798",RI,02916
SMITHFIELD,PROVIDENCE,"+41.853899","-071.497804",RI,02917
JOHNSTON,PROVIDENCE,"+41.870932","-071.497604",RI,02919
AMHERST,HILLSBOROUGH,"+42.874740","-071.629365",NH,03031
AUBURN,ROCKINGHAM,"+42.989151","-071.343576",NH,03032
BROOKLINE,HILLSBOROUGH,"+42.847268","-071.767437",NH,03033
CANDIA,ROCKINGHAM,"+43.059283","-071.305437",NH,03034
CHESTER,ROCKINGHAM,"+42.961606","-071.251021",NH,03036
DEERFIELD,ROCKINGHAM,"+42.987495","-071.252719",NH,03037
DERRY,ROCKINGHAM,"+42.950825","-071.197169",NH,03038
"EAST CANDIA",ROCKINGHAM,"+43.005895","-071.013202",NH,03040
"EAST DERRY",ROCKINGHAM,"+43.005895","-071.013202",NH,03041
EPPING,ROCKINGHAM,"+43.047595","-071.084411",NH,03042
FRANCESTOWN,HILLSBOROUGH,"+42.916233","-071.816505",NH,03043
FREMONT,ROCKINGHAM,"+42.992203","-071.127041",NH,03044
GOFFSTOWN,HILLSBOROUGH,"+42.946710","-071.687633",NH,03045
DUNBARTON,MERRIMACK,,,NH,03046
GREENFIELD,HILLSBOROUGH,"+42.929346","-071.859087",NH,03047
GREENVILLE,HILLSBOROUGH,"+42.875116","-071.717548",NH,03048
HOLLIS,HILLSBOROUGH,"+42.859545","-071.581313",NH,03049
HUDSON,HILLSBOROUGH,"+42.766426","-071.618870",NH,03051
LITCHFIELD,HILLSBOROUGH,"+42.886789","-071.485331",NH,03052
LONDONDERRY,ROCKINGHAM,"+42.871200","-071.387776",NH,03053
MERRIMACK,HILLSBOROUGH,"+42.924928","-071.667508",NH,03054
MILFORD,HILLSBOROUGH,"+42.848787","-071.743882",NH,03055
"MONT VERNON",HILLSBOROUGH,"+42.850464","-071.727044",NH,03057
NASHUA,HILLSBOROUGH,"+42.771537","-071.626336",NH,03060
"NEW BOSTON",HILLSBOROUGH,"+42.903497","-071.775889",NH,03070
"NEW IPSWICH",HILLSBOROUGH,"+42.762946","-071.845164",NH,03071
"NORTH SALEM",ROCKINGHAM,"+43.005895","-071.013202",NH,03073
PELHAM,HILLSBOROUGH,"+42.740651","-071.318715",NH,03076
RAYMOND,ROCKINGHAM,"+43.059320","-071.204521",NH,03077
SALEM,ROCKINGHAM,"+42.872045","-071.196195",NH,03079
LYNDEBOROUGH,HILLSBOROUGH,"+42.902031","-071.773947",NH,03082
TEMPLE,HILLSBOROUGH,"+42.822275","-071.860983",NH,03084
WILTON,HILLSBOROUGH,"+42.894022","-071.730154",NH,03086
WINDHAM,ROCKINGHAM,"+42.892211","-071.234009",NH,03087
MANCHESTER,HILLSBOROUGH,"+42.988483","-071.462111",NH,03101
HOOKSETT,MERRIMACK,"+43.065097","-071.443616",NH,03106
BEDFORD,HILLSBOROUGH,"+42.937430","-071.535515",NH,03110
"WATERVILLE VALLEY",GRAFTON,"+43.930221","-071.534068",NH,03215
ANDOVER,MERRIMACK,"+43.447006","-071.684093",NH,03216
ASHLAND,GRAFTON,"+43.715626","-071.639896",NH,03217
BARNSTEAD,BELKNAP,"+43.417369","-071.373189",NH,03218
BELMONT,BELKNAP,"+43.455551","-071.407090",NH,03220
BRADFORD,MERRIMACK,"+43.280961","-071.792489",NH,03221
BRISTOL,GRAFTON,"+43.707810","-071.721580",NH,03222
CAMPTON,GRAFTON,"+43.841799","-071.665223",NH,03223
CANTERBURY,MERRIMACK,"+43.378281","-071.604226",NH,03224
"CENTER BARNSTEAD",BELKNAP,"+43.386652","-071.292981",NH,03225
"CENTER HARBOR",BELKNAP,"+43.693870","-071.466212",NH,03226
"CENTER SANDWICH",CARROLL,"+43.694809","-071.323953",NH,03227
CONTOOCOOK,MERRIMACK,"+43.301308","-071.812943",NH,03229
DANBURY,MERRIMACK,"+43.514791","-071.882094",NH,03230
"EAST ANDOVER",MERRIMACK,"+43.466172","-071.736518",NH,03231
"EAST HEBRON",GRAFTON,"+43.967542","-071.840883",NH,03232
ELKINS,MERRIMACK,"+43.422706","-071.944794",NH,03233
EPSOM,MERRIMACK,"+43.340736","-071.669712",NH,03234
FRANKLIN,MERRIMACK,"+43.374297","-071.680021",NH,03235
GILMANTON,BELKNAP,"+43.414064","-071.384213",NH,03237
GLENCLIFF,GRAFTON,"+43.967542","-071.840883",NH,03238
GRAFTON,GRAFTON,"+43.967542","-071.840883",NH,03240
HEBRON,GRAFTON,"+43.718268","-071.889483",NH,03241
HENNIKER,MERRIMACK,"+43.180148","-071.819590",NH,03242
HILL,MERRIMACK,"+43.443473","-071.762631",NH,03243
HILLSBORO,HILLSBOROUGH,"+43.122950","-071.914287",NH,03244
HOLDERNESS,GRAFTON,"+43.737831","-071.604406",NH,03245
LACONIA,BELKNAP,"+43.535461","-071.426997",NH,03246
GILFORD,BELKNAP,,,NH,03249
LINCOLN,GRAFTON,"+44.049183","-071.653505",NH,03251
LOCHMERE,BELKNAP,"+43.468562","-071.537145",NH,03252
MEREDITH,BELKNAP,"+43.592239","-071.517479",NH,03253
MOULTONBOROUGH,CARROLL,"+43.728235","-071.335248",NH,03254
NEWBURY,MERRIMACK,"+43.321723","-072.011840",NH,03255
"NEW HAMPTON",BELKNAP,"+43.603288","-071.634674",NH,03256
"NEW LONDON",MERRIMACK,"+43.301663","-071.733643",NH,03257
CHICHESTER,MERRIMACK,,,NH,03258
"NORTH SANDWICH",CARROLL,"+43.859710","-071.377190",NH,03259
"NORTH SUTTON",MERRIMACK,"+43.365345","-071.934059",NH,03260
NORTHWOOD,ROCKINGHAM,"+43.208676","-071.202568",NH,03261
"NORTH WOODSTOCK",GRAFTON,"+44.035391","-071.686326",NH,03262
PITTSFIELD,MERRIMACK,"+43.297834","-071.343707",NH,03263
PLYMOUTH,GRAFTON,"+43.710919","-071.694017",NH,03264
RUMNEY,GRAFTON,"+43.752475","-071.788434",NH,03266
SALISBURY,MERRIMACK,"+43.361756","-071.558817",NH,03268
SANBORNTON,BELKNAP,"+43.501780","-071.514248",NH,03269
"SOUTH NEWBURY",MERRIMACK,"+43.310279","-071.662928",NH,03272
"SOUTH SUTTON",MERRIMACK,"+43.304205","-071.928867",NH,03273
"STINSON LAKE",GRAFTON,"+43.967542","-071.840883",NH,03274
SUNCOOK,MERRIMACK,"+43.286382","-071.599047",NH,03275
TILTON,BELKNAP,"+43.536056","-071.491660",NH,03276
WARNER,MERRIMACK,"+43.310858","-071.842299",NH,03278
WARREN,GRAFTON,"+43.967542","-071.840883",NH,03279
WASHINGTON,SULLIVAN,"+43.172290","-072.100689",NH,03280
WEARE,HILLSBOROUGH,"+43.084176","-071.762578",NH,03281
WENTWORTH,GRAFTON,"+43.967542","-071.840883",NH,03282
SPRINGFIELD,SULLIVAN,"+43.493812","-072.047018",NH,03284
WILMOT,MERRIMACK,"+43.448530","-071.915826",NH,03287
WINNISQUAM,BELKNAP,"+43.496372","-071.519728",NH,03289
NOTTINGHAM,ROCKINGHAM,"+43.124825","-071.125879",NH,03290
"WEST NOTTINGHAM",ROCKINGHAM,"+43.182251","-071.139551",NH,03291
WOODSTOCK,GRAFTON,"+43.967542","-071.840883",NH,03293
CONCORD,MERRIMACK,"+43.230314","-071.536101",NH,03301
BOW,MERRIMACK,"+43.128256","-071.544599",NH,03304
